Account,AccountDesc,TransDesc,Debit,Credit,Period,JnlNo,JnlDesc,Amount,JnlPrep,JnlAuth,JnlDateTime
00-80-8037,Forex Holding Account,848,0,338757.34755369765,2019-3,126,Reversed By Jnl 2019-4 Journal No. 487,-338757.34755369765,HV09,AM04,2019-03-31 09:22
00-80-8034,Forex Pending,XXXX,338757.34755369765,0,2019-3,126,Reversed By Jnl 2019-4 Journal No. 487,338757.34755369765,HV09,AM04,2019-03-31 09:22
00-80-8035,Forex Holding Account,1206,0,799560.4658313033,2019-3,126,Reversed By Jnl 2019-4 Journal No. 487,-799560.4658313033,HV09,AM04,2019-03-31 09:22
00-80-8034,Forex Pending,XXXX,799560.4658313033,0,2019-3,126,Reversed By Jnl 2019-4 Journal No. 487,799560.4658313033,HV09,AM04,2019-03-31 09:22
00-80-8049,Accruals,XX123XX999,0,13920.144691744745,2019-3,127,Reversed By Jnl 2019-7 Journal No. 498,-13920.144691744745,CH20,TC01,2019-03-31 16:45
00-80-8029,Goods In Transit,ZZZ,13920.144691744745,0,2019-3,127,Reversed By Jnl 2019-7 Journal No. 498,13920.144691744745,CH20,TC01,2019-03-31 16:45
00-80-8049,Accruals,XX123XX999,0,107756.97139244438,2019-3,127,Reversed By Jnl 2019-7 Journal No. 498,-107756.97139244438,CH20,TC01,2019-03-31 16:45
00-80-8029,Goods In Transit,ZZZ,107756.97139244438,0,2019-3,127,Reversed By Jnl 2019-7 Journal No. 498,107756.97139244438,CH20,TC01,2019-03-31 16:45
00-80-8049,Accruals,XX123XX999,0,132074.08817068234,2019-3,127,Reversed By Jnl 2019-7 Journal No. 498,-132074.08817068234,CH20,TC01,2019-03-31 16:45
00-80-8029,Goods In Transit,ZZZ,132074.08817068234,0,2019-3,127,Reversed By Jnl 2019-7 Journal No. 498,132074.08817068234,CH20,TC01,2019-03-31 16:45
00-80-8037,Forex Holding Account,848,53645.6466367089,0,2019-4,128,Reverses Jnl 2019-3 Journal No. 148,53645.6466367089,ID03,CH20,2019-04-01 12:44
00-80-8034,Forex Pending,XXXX,0,53645.6466367089,2019-4,128,Reverses Jnl 2019-3 Journal No. 148,-53645.6466367089,ID03,CH20,2019-04-01 12:44
00-80-8035,Forex Holding Account,1206,580694.9835138798,0,2019-4,128,Reverses Jnl 2019-3 Journal No. 148,580694.9835138798,ID03,CH20,2019-04-01 12:44
00-80-8034,Forex Pending,XXXX,0,580694.9835138798,2019-4,128,Reverses Jnl 2019-3 Journal No. 148,-580694.9835138798,ID03,CH20,2019-04-01 12:44
00-80-8048,Expenses Control Account,284,20.822173605235104,0,2019-4,129,,20.822173605235104,CH20,TC01,2019-04-01 07:43
00-80-8046,GRNI,284,0,20.822173605235104,2019-4,129,,-20.822173605235104,CH20,TC01,2019-04-01 07:43
00-80-8034,Forex Pending,XXXX,0,17.096105207279322,2019-1,13,,-17.096105207279322,CH20,TC01,2019-01-31 13:19
00-70-7022,Forex - Realised Diff,302,17.096105207279322,0,2019-1,13,,17.096105207279322,CH20,TC01,2019-01-31 13:19
00-70-7022,Forex - Realised Diff,1205,0,17.096105207279322,2019-1,13,,-17.096105207279322,CH20,TC01,2019-01-31 13:19
00-70-7023,Forex - Realised Diff,1221,0,17.096105207279322,2019-1,13,,-17.096105207279322,CH20,TC01,2019-01-31 13:19
00-80-8034,Forex Pending,XXXX,17.096105207279322,0,2019-1,13,,17.096105207279322,CH20,TC01,2019-01-31 13:19
00-80-8034,Forex Pending,XXXX,17.096105207279322,0,2019-1,13,,17.096105207279322,CH20,TC01,2019-01-31 13:19
00-80-8034,Forex Pending,XXXX,0,8.501469090562313,2019-1,13,,-8.501469090562313,CH20,TC01,2019-01-31 13:19
00-70-7022,Forex - Realised Diff,853,8.501469090562313,0,2019-1,13,,8.501469090562313,CH20,TC01,2019-01-31 13:19
00-80-8040,Forex Holding Account,123,30.546000898089257,0,2019-1,13,,30.546000898089257,CH20,TC01,2019-01-31 13:19
00-70-7022,Forex - Realised Diff,123,0,30.546000898089257,2019-1,13,,-30.546000898089257,CH20,TC01,2019-01-31 13:19
00-80-8039,Forex Holding Account,447,0,243.20467972759158,2019-1,13,,-243.20467972759158,CH20,TC01,2019-01-31 13:19
00-70-7022,Forex - Realised Diff,447,243.20467972759158,0,2019-1,13,,243.20467972759158,CH20,TC01,2019-01-31 13:19
00-80-8036,Forex Holding Account,1208,0,842.6678383125364,2019-1,13,,-842.6678383125364,CH20,TC01,2019-01-31 13:19
00-70-7023,Forex - Realised Diff,1208,842.6678383125364,0,2019-1,13,,842.6678383125364,CH20,TC01,2019-01-31 13:19
00-80-8037,Forex Holding Account,849,0,2537.464272073247,2019-1,13,,-2537.464272073247,CH20,TC01,2019-01-31 13:19
00-70-7022,Forex - Realised Diff,849,2537.464272073247,0,2019-1,13,,2537.464272073247,CH20,TC01,2019-01-31 13:19
00-80-8038,Forex Holding Account,301,0,2987.8731859728136,2019-1,13,,-2987.8731859728136,CH20,TC01,2019-01-31 13:19
00-70-7022,Forex - Realised Diff,301,2987.8731859728136,0,2019-1,13,,2987.8731859728136,CH20,TC01,2019-01-31 13:19
00-80-8035,Forex Holding Account,1204,0,7696.83764913939,2019-1,13,,-7696.83764913939,CH20,TC01,2019-01-31 13:19
00-70-7022,Forex - Realised Diff,1204,7696.83764913939,0,2019-1,13,,7696.83764913939,CH20,TC01,2019-01-31 13:19
00-60-6018,Computer Equipment - Hardware,284,0,1364.8695668273047,2019-4,130,,-1364.8695668273047,ID03,AS13,2019-04-01 14:32
00-80-8046,GRNI,284,1364.8695668273047,0,2019-4,130,,1364.8695668273047,ID03,AS13,2019-04-01 14:32
00-20-2003,CoS-Inventory,328,0,4931.1476851620155,2019-4,130,,-4931.1476851620155,ID03,AS13,2019-04-01 14:32
00-80-8046,GRNI,328,4931.1476851620155,0,2019-4,130,,4931.1476851620155,ID03,AS13,2019-04-01 14:32
00-80-8031,Control - Debtors,ZZCCZZ,0,18690.79595865853,2019-4,130,,-18690.79595865853,ID03,AS13,2019-04-01 14:32
00-70-7022,Forex - Realised Diff,1081,18690.79595865853,0,2019-4,130,,18690.79595865853,ID03,AS13,2019-04-01 14:32
00-20-2004,Provision for Obselete Inventory,966,0,32578.403864891192,2019-4,131,Reverses Jnl 2019-3 Journal No. 188,-32578.403864891192,HV09,AS13,2019-04-01 12:32
00-80-8028,Provisions - Stock Write-downs,XZX,32578.403864891192,0,2019-4,131,Reverses Jnl 2019-3 Journal No. 188,32578.403864891192,HV09,AS13,2019-04-01 12:32
00-70-7022,Forex - Realised Diff,1205,4.483713456392288,0,2019-4,132,,4.483713456392288,AC04,CH20,2019-04-01 13:21
00-80-8034,Forex Pending,XXXX,0,4.483713456392288,2019-4,132,,-4.483713456392288,AC04,CH20,2019-04-01 13:21
00-70-7023,Forex - Realised Diff,1221,0,9.054597297608852,2019-4,132,,-9.054597297608852,AC04,CH20,2019-04-01 13:21
00-80-8034,Forex Pending,XXXX,9.054597297608852,0,2019-4,132,,9.054597297608852,AC04,CH20,2019-04-01 13:21
00-80-8034,Forex Pending,XXXX,0,8.44161531239748,2019-4,132,,-8.44161531239748,AC04,CH20,2019-04-01 13:21
00-70-7022,Forex - Realised Diff,302,8.44161531239748,0,2019-4,132,,8.44161531239748,AC04,CH20,2019-04-01 13:21
00-80-8040,Forex Holding Account,123,15.248900017738341,0,2019-4,132,,15.248900017738341,AC04,CH20,2019-04-01 13:21
00-70-7022,Forex - Realised Diff,123,0,15.248900017738341,2019-4,132,,-15.248900017738341,AC04,CH20,2019-04-01 13:21
00-80-8039,Forex Holding Account,447,0,144.60112426787617,2019-4,132,,-144.60112426787617,AC04,CH20,2019-04-01 13:21
00-70-7022,Forex - Realised Diff,447,144.60112426787617,0,2019-4,132,,144.60112426787617,AC04,CH20,2019-04-01 13:21
00-80-8037,Forex Holding Account,849,0,1372.919675053358,2019-4,132,,-1372.919675053358,AC04,CH20,2019-04-01 13:21
00-70-7022,Forex - Realised Diff,849,1372.919675053358,0,2019-4,132,,1372.919675053358,AC04,CH20,2019-04-01 13:21
00-80-8038,Forex Holding Account,301,0,1622.5886844703555,2019-4,132,,-1622.5886844703555,AC04,CH20,2019-04-01 13:21
00-70-7022,Forex - Realised Diff,301,1622.5886844703555,0,2019-4,132,,1622.5886844703555,AC04,CH20,2019-04-01 13:21
00-80-8036,Forex Holding Account,1208,0,4138.4736279881,2019-4,132,,-4138.4736279881,AC04,CH20,2019-04-01 13:21
00-70-7023,Forex - Realised Diff,1208,4138.4736279881,0,2019-4,132,,4138.4736279881,AC04,CH20,2019-04-01 13:21
00-80-8035,Forex Holding Account,1204,0,4164.0831693169475,2019-4,132,,-4164.0831693169475,AC04,CH20,2019-04-01 13:21
00-70-7022,Forex - Realised Diff,1204,4164.0831693169475,0,2019-4,132,,4164.0831693169475,AC04,CH20,2019-04-01 13:21
00-70-7020,Provision for Bad Debts,119,0,250.4608286454156,2019-4,133,,-250.4608286454156,AH12,TC01,2019-04-01 08:07
00-80-8032,Provision for Bad Debts,119,250.4608286454156,0,2019-4,133,,250.4608286454156,AH12,TC01,2019-04-01 08:07
00-80-8033,Provision for Sales Schemes,ZZX,0,213939.913397545,2019-4,134,Reversed By Jnl 2019-9 Journal No. 252,-213939.913397545,HV09,TC01,2019-04-01 16:48
00-10-1002,Provisions - Trade Sales,XXX,213939.913397545,0,2019-4,134,Reversed By Jnl 2019-9 Journal No. 252,213939.913397545,HV09,TC01,2019-04-01 16:48
00-80-8033,Provision for Sales Schemes,ZZX,0,314309.2930614374,2019-4,134,Reversed By Jnl 2019-9 Journal No. 252,-314309.2930614374,HV09,TC01,2019-04-01 16:48
00-10-1001,Trade Sale Recycle Scheme,ZZZ,314309.2930614374,0,2019-4,134,Reversed By Jnl 2019-9 Journal No. 252,314309.2930614374,HV09,TC01,2019-04-01 16:48
00-80-8043,Tax Control,XXX,18608.834776025265,0,2019-4,135,,18608.834776025265,AM04,TC01,2019-04-01 12:07
00-80-8044,Tax Input,XZZX,0,18608.834776025265,2019-4,135,,-18608.834776025265,AM04,TC01,2019-04-01 12:07
00-80-8043,Tax Control,XXX,0,20535.474968004077,2019-4,135,,-20535.474968004077,AM04,TC01,2019-04-01 12:07
00-80-8045,Tax Output,ZZXXZ,20535.474968004077,0,2019-4,135,,20535.474968004077,AM04,TC01,2019-04-01 12:07
00-80-8045,Tax Output,ZZXXZ,52411.42803166807,0,2019-4,135,,52411.42803166807,AM04,TC01,2019-04-01 12:07
00-80-8043,Tax Control,XXX,0,52411.42803166807,2019-4,135,,-52411.42803166807,AM04,TC01,2019-04-01 12:07
00-80-8044,Tax Input,XZZX,0,247898.0542284322,2019-4,135,,-247898.0542284322,AM04,TC01,2019-04-01 12:07
00-80-8043,Tax Control,XXX,247898.0542284322,0,2019-4,135,,247898.0542284322,AM04,TC01,2019-04-01 12:07
00-40-4015,Shipping,641,0,2989.550417602248,2019-4,136,,-2989.550417602248,CH20,AS13,2019-04-01 22:28
00-20-2005,Freight In Purchases,641,2989.550417602248,0,2019-4,136,,2989.550417602248,CH20,AS13,2019-04-01 22:28
00-40-4015,Shipping,642,0,3327.1860132172333,2019-4,136,,-3327.1860132172333,CH20,AS13,2019-04-01 22:28
00-20-2005,Freight In Purchases,642,3327.1860132172333,0,2019-4,136,,3327.1860132172333,CH20,AS13,2019-04-01 22:28
00-80-8043,Tax Control,XXX,0,64463.77399278074,2019-4,137,,-64463.77399278074,ID03,SD19,2019-04-01 17:04
00-80-8044,Tax Input,XZZX,64463.77399278074,0,2019-4,137,,64463.77399278074,ID03,SD19,2019-04-01 17:04
00-80-8043,Tax Control,XXX,86060.42318289563,0,2019-4,137,,86060.42318289563,ID03,SD19,2019-04-01 17:04
00-80-8045,Tax Output,ZZXXZ,0,86060.42318289563,2019-4,137,,-86060.42318289563,ID03,SD19,2019-04-01 17:04
00-80-8045,Tax Output,ZZXXZ,0,350974.5036522329,2019-4,137,,-350974.5036522329,ID03,SD19,2019-04-01 17:04
00-80-8043,Tax Control,XXX,350974.5036522329,0,2019-4,137,,350974.5036522329,ID03,SD19,2019-04-01 17:04
00-80-8044,Tax Input,XZZX,884079.5631053536,0,2019-4,137,,884079.5631053536,ID03,SD19,2019-04-01 17:04
00-80-8043,Tax Control,XXX,0,884079.5631053536,2019-4,137,,-884079.5631053536,ID03,SD19,2019-04-01 17:04
00-40-4014,Additional Shipping Costs,983,2310.5604702044743,0,2019-4,138,,2310.5604702044743,HV09,AS13,2019-04-01 19:29
00-20-2009,Inventory-Misc. Costs,983,0,2310.5604702044743,2019-4,138,,-2310.5604702044743,HV09,AS13,2019-04-01 19:29
00-80-8044,Tax Input,XZZX,0.7981266270950437,0,2019-4,139,,0.7981266270950437,JC39,TC01,2019-04-01 11:27
00-70-7021,Discounts - Sales,963,156.69673718348145,0,2019-4,139,,156.69673718348145,JC39,TC01,2019-04-01 11:27
00-80-8048,Expenses Control Account,963,0,157.49486381057648,2019-4,139,,-157.49486381057648,JC39,TC01,2019-04-01 11:27
00-80-8033,Provision for Sales Schemes,ZZX,0,114588.80829446763,2019-1,14,Reversed By Jnl 2019-5 Journal No. 29,-114588.80829446763,HV09,SD19,2019-01-31 15:58
00-10-1002,Provisions - Trade Sales,XXX,114588.80829446763,0,2019-1,14,Reversed By Jnl 2019-5 Journal No. 29,114588.80829446763,HV09,SD19,2019-01-31 15:58
00-80-8033,Provision for Sales Schemes,ZZX,0,290481.2829130779,2019-1,14,Reversed By Jnl 2019-5 Journal No. 29,-290481.2829130779,HV09,SD19,2019-01-31 15:58
00-10-1001,Trade Sale Recycle Scheme,ZZZ,290481.2829130779,0,2019-1,14,Reversed By Jnl 2019-5 Journal No. 29,290481.2829130779,HV09,SD19,2019-01-31 15:58
00-80-8034,Forex Pending,XXXX,7.314523568600416,0,2019-4,140,,7.314523568600416,JC39,AS13,2019-04-01 17:40
00-70-7022,Forex - Realised Diff,302,0,7.314523568600416,2019-4,140,,-7.314523568600416,JC39,AS13,2019-04-01 17:40
00-80-8034,Forex Pending,XXXX,0,29.39388758942485,2019-4,140,,-29.39388758942485,JC39,AS13,2019-04-01 17:40
00-70-7022,Forex - Realised Diff,853,29.39388758942485,0,2019-4,140,,29.39388758942485,JC39,AS13,2019-04-01 17:40
00-70-7023,Forex - Realised Diff,1221,29.39388758942485,0,2019-4,140,,29.39388758942485,JC39,AS13,2019-04-01 17:40
00-80-8034,Forex Pending,XXXX,0,29.39388758942485,2019-4,140,,-29.39388758942485,JC39,AS13,2019-04-01 17:40
00-70-7022,Forex - Realised Diff,1205,0,56.22625877201557,2019-4,140,,-56.22625877201557,JC39,AS13,2019-04-01 17:40
00-80-8034,Forex Pending,XXXX,56.22625877201557,0,2019-4,140,,56.22625877201557,JC39,AS13,2019-04-01 17:40
00-80-8040,Forex Holding Account,123,157.00701931938528,0,2019-4,140,,157.00701931938528,JC39,AS13,2019-04-01 17:40
00-70-7022,Forex - Realised Diff,123,0,157.00701931938528,2019-4,140,,-157.00701931938528,JC39,AS13,2019-04-01 17:40
00-80-8039,Forex Holding Account,447,0,915.7477747972309,2019-4,140,,-915.7477747972309,JC39,AS13,2019-04-01 17:40
00-70-7022,Forex - Realised Diff,447,915.7477747972309,0,2019-4,140,,915.7477747972309,JC39,AS13,2019-04-01 17:40
00-80-8037,Forex Holding Account,849,0,8680.735244079977,2019-4,140,,-8680.735244079977,JC39,AS13,2019-04-01 17:40
00-70-7022,Forex - Realised Diff,849,8680.735244079977,0,2019-4,140,,8680.735244079977,JC39,AS13,2019-04-01 17:40
00-80-8038,Forex Holding Account,301,0,10170.12034130998,2019-4,140,,-10170.12034130998,JC39,AS13,2019-04-01 17:40
00-70-7022,Forex - Realised Diff,301,10170.12034130998,0,2019-4,140,,10170.12034130998,JC39,AS13,2019-04-01 17:40
00-80-8036,Forex Holding Account,1208,0,12141.370011610388,2019-4,140,,-12141.370011610388,JC39,AS13,2019-04-01 17:40
00-70-7023,Forex - Realised Diff,1208,12141.370011610388,0,2019-4,140,,12141.370011610388,JC39,AS13,2019-04-01 17:40
00-80-8035,Forex Holding Account,1204,0,26285.015655477942,2019-4,140,,-26285.015655477942,JC39,AS13,2019-04-01 17:40
00-70-7022,Forex - Realised Diff,1204,26285.015655477942,0,2019-4,140,,26285.015655477942,JC39,AS13,2019-04-01 17:40
00-20-2012,Inventory Adjustment for Tax,337,25327.7572542103,0,2019-4,141,,25327.7572542103,HV09,CH20,2019-04-29 14:46
00-80-8027,Other Stock Costs,ZZZ,0,25327.7572542103,2019-4,141,,-25327.7572542103,HV09,CH20,2019-04-29 14:46
00-30-3013,CoS Staffing Costs,435,0,66272.85445115555,2019-4,141,,-66272.85445115555,HV09,CH20,2019-04-29 14:46
00-80-8027,Other Stock Costs,ZZZ,66272.85445115555,0,2019-4,141,,66272.85445115555,HV09,CH20,2019-04-29 14:46
00-70-7022,Forex - Realised Diff,1205,6.144637857973574,0,2019-4,142,,6.144637857973574,GL06,CH20,2019-04-29 16:17
00-80-8034,Forex Pending,XXXX,0,6.144637857973574,2019-4,142,,-6.144637857973574,GL06,CH20,2019-04-29 16:17
00-70-7023,Forex - Realised Diff,1221,0,9.131710599064826,2019-4,142,,-9.131710599064826,GL06,CH20,2019-04-29 16:17
00-80-8034,Forex Pending,XXXX,9.131710599064826,0,2019-4,142,,9.131710599064826,GL06,CH20,2019-04-29 16:17
00-80-8034,Forex Pending,XXXX,0,1.5436179837584496,2019-4,142,,-1.5436179837584496,GL06,CH20,2019-04-29 16:17
00-70-7022,Forex - Realised Diff,302,1.5436179837584496,0,2019-4,142,,1.5436179837584496,GL06,CH20,2019-04-29 16:17
00-80-8040,Forex Holding Account,123,20.79434516638517,0,2019-4,142,,20.79434516638517,GL06,CH20,2019-04-29 16:17
00-70-7022,Forex - Realised Diff,123,0,20.79434516638517,2019-4,142,,-20.79434516638517,GL06,CH20,2019-04-29 16:17
00-80-8039,Forex Holding Account,447,0,147.57522044092417,2019-4,142,,-147.57522044092417,GL06,CH20,2019-04-29 16:17
00-70-7022,Forex - Realised Diff,447,147.57522044092417,0,2019-4,142,,147.57522044092417,GL06,CH20,2019-04-29 16:17
00-80-8037,Forex Holding Account,849,0,1380.8397709843516,2019-4,142,,-1380.8397709843516,GL06,CH20,2019-04-29 16:17
00-70-7022,Forex - Realised Diff,849,1380.8397709843516,0,2019-4,142,,1380.8397709843516,GL06,CH20,2019-04-29 16:17
00-80-8038,Forex Holding Account,301,0,1623.189417088926,2019-4,142,,-1623.189417088926,GL06,CH20,2019-04-29 16:17
00-70-7022,Forex - Realised Diff,301,1623.189417088926,0,2019-4,142,,1623.189417088926,GL06,CH20,2019-04-29 16:17
00-80-8036,Forex Holding Account,1208,0,4146.231268580854,2019-4,142,,-4146.231268580854,GL06,CH20,2019-04-29 16:17
00-70-7023,Forex - Realised Diff,1208,4146.231268580854,0,2019-4,142,,4146.231268580854,GL06,CH20,2019-04-29 16:17
00-80-8035,Forex Holding Account,1204,0,4163.013480816484,2019-4,142,,-4163.013480816484,GL06,CH20,2019-04-29 16:17
00-70-7022,Forex - Realised Diff,1204,4163.013480816484,0,2019-4,142,,4163.013480816484,GL06,CH20,2019-04-29 16:17
00-70-7022,Forex - Realised Diff,1205,4.31388101965189,0,2019-4,143,,4.31388101965189,CH20,AM04,2019-04-29 08:27
00-80-8034,Forex Pending,XXXX,0,4.31388101965189,2019-4,143,,-4.31388101965189,CH20,AM04,2019-04-29 08:27
00-70-7023,Forex - Realised Diff,1221,0,0.8004974094033241,2019-4,143,,-0.8004974094033241,CH20,AM04,2019-04-29 08:27
00-80-8034,Forex Pending,XXXX,0.8004974094033241,0,2019-4,143,,0.8004974094033241,CH20,AM04,2019-04-29 08:27
00-80-8034,Forex Pending,XXXX,0,8.266800334453581,2019-4,143,,-8.266800334453581,CH20,AM04,2019-04-29 08:27
00-70-7022,Forex - Realised Diff,302,8.266800334453581,0,2019-4,143,,8.266800334453581,CH20,AM04,2019-04-29 08:27
00-80-8040,Forex Holding Account,123,18.71799134671688,0,2019-4,143,,18.71799134671688,CH20,AM04,2019-04-29 08:27
00-70-7022,Forex - Realised Diff,123,0,18.71799134671688,2019-4,143,,-18.71799134671688,CH20,AM04,2019-04-29 08:27
00-80-8039,Forex Holding Account,447,0,132.00868756979705,2019-4,143,,-132.00868756979705,CH20,AM04,2019-04-29 08:27
00-70-7022,Forex - Realised Diff,447,132.00868756979705,0,2019-4,143,,132.00868756979705,CH20,AM04,2019-04-29 08:27
00-80-8037,Forex Holding Account,849,0,1385.408783431053,2019-4,143,,-1385.408783431053,CH20,AM04,2019-04-29 08:27
00-70-7022,Forex - Realised Diff,849,1385.408783431053,0,2019-4,143,,1385.408783431053,CH20,AM04,2019-04-29 08:27
00-80-8038,Forex Holding Account,301,0,1622.5533499652147,2019-4,143,,-1622.5533499652147,CH20,AM04,2019-04-29 08:27
00-70-7022,Forex - Realised Diff,301,1622.5533499652147,0,2019-4,143,,1622.5533499652147,CH20,AM04,2019-04-29 08:27
00-80-8036,Forex Holding Account,1208,0,4150.598343635202,2019-4,143,,-4150.598343635202,CH20,AM04,2019-04-29 08:27
00-70-7023,Forex - Realised Diff,1208,4150.598343635202,0,2019-4,143,,4150.598343635202,CH20,AM04,2019-04-29 08:27
00-80-8035,Forex Holding Account,1204,0,4174.498812868894,2019-4,143,,-4174.498812868894,CH20,AM04,2019-04-29 08:27
00-70-7022,Forex - Realised Diff,1204,4174.498812868894,0,2019-4,143,,4174.498812868894,CH20,AM04,2019-04-29 08:27
00-80-8034,Forex Pending,XXXX,21.82729415759444,0,2019-4,144,,21.82729415759444,AS13,CH20,2019-04-29 15:04
00-70-7022,Forex - Realised Diff,302,0,21.82729415759444,2019-4,144,,-21.82729415759444,AS13,CH20,2019-04-29 15:04
00-80-8034,Forex Pending,XXXX,0,4.9965635456889865,2019-4,144,,-4.9965635456889865,AS13,CH20,2019-04-29 15:04
00-70-7022,Forex - Realised Diff,853,4.9965635456889865,0,2019-4,144,,4.9965635456889865,AS13,CH20,2019-04-29 15:04
00-70-7023,Forex - Realised Diff,1221,4.9965635456889865,0,2019-4,144,,4.9965635456889865,AS13,CH20,2019-04-29 15:04
00-80-8034,Forex Pending,XXXX,0,4.9965635456889865,2019-4,144,,-4.9965635456889865,AS13,CH20,2019-04-29 15:04
00-70-7022,Forex - Realised Diff,1205,0,19.526922051385046,2019-4,144,,-19.526922051385046,AS13,CH20,2019-04-29 15:04
00-80-8034,Forex Pending,XXXX,19.526922051385046,0,2019-4,144,,19.526922051385046,AS13,CH20,2019-04-29 15:04
00-80-8040,Forex Holding Account,123,152.88936336971818,0,2019-4,144,,152.88936336971818,AS13,CH20,2019-04-29 15:04
00-70-7022,Forex - Realised Diff,123,0,152.88936336971818,2019-4,144,,-152.88936336971818,AS13,CH20,2019-04-29 15:04
00-80-8039,Forex Holding Account,447,0,909.3177707537263,2019-4,144,,-909.3177707537263,AS13,CH20,2019-04-29 15:04
00-70-7022,Forex - Realised Diff,447,909.3177707537263,0,2019-4,144,,909.3177707537263,AS13,CH20,2019-04-29 15:04
00-80-8037,Forex Holding Account,849,0,8729.042140719965,2019-4,144,,-8729.042140719965,AS13,CH20,2019-04-29 15:04
00-70-7022,Forex - Realised Diff,849,8729.042140719965,0,2019-4,144,,8729.042140719965,AS13,CH20,2019-04-29 15:04
00-80-8038,Forex Holding Account,301,0,10142.03100144647,2019-4,144,,-10142.03100144647,AS13,CH20,2019-04-29 15:04
00-70-7022,Forex - Realised Diff,301,10142.03100144647,0,2019-4,144,,10142.03100144647,AS13,CH20,2019-04-29 15:04
00-80-8036,Forex Holding Account,1208,0,12074.25278742373,2019-4,144,,-12074.25278742373,AS13,CH20,2019-04-29 15:04
00-70-7023,Forex - Realised Diff,1208,12074.25278742373,0,2019-4,144,,12074.25278742373,AS13,CH20,2019-04-29 15:04
00-80-8035,Forex Holding Account,1204,0,26260.277454118655,2019-4,144,,-26260.277454118655,AS13,CH20,2019-04-29 15:04
00-70-7022,Forex - Realised Diff,1204,26260.277454118655,0,2019-4,144,,26260.277454118655,AS13,CH20,2019-04-29 15:04
00-80-8033,Provision for Sales Schemes,ZZX,246298.27977493405,0,2019-4,145,Reverses Jnl 2019-3 Journal No. 356,246298.27977493405,HV09,SP18,2019-04-29 10:21
00-10-1002,Provisions - Trade Sales,XXX,0,246298.27977493405,2019-4,145,Reverses Jnl 2019-3 Journal No. 356,-246298.27977493405,HV09,SP18,2019-04-29 10:21
